"num_collec","id_echouage","id_mammifere","code_exam","code_capt","info_etat","date_obs","date_echou","localisation","esp_id","code_sexe","long_cm","age_age_mini","age_age","age_age_maxi","prec_long","lb_nom","prelevement_dispo","protocole","com_nom","com_coord_lat","com_coord_long","latitude","longitude","dept_code","code_zone","annee","classe","age_classe","trust"
"10901015",12126,15599,1,"30","M PU",2009-01-23,"NULL","PLAGE DE LA PARACOU",31,3,193,NA,8.45833333333333,NA,"Précise","Delphinus delphis","1","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2009,"180-199","8-9",NA
"10901017",12120,15588,1,"30","M PU",2009-01-23,"NULL","PLAGE ENTRE PAREE ET SAUZAIE",31,2,181,NA,3.975,NA,"Précise","Delphinus delphis","1","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2009,"180-199","3-4",NA
"10901025",12109,15575,1,"40","M FR",2009-01-22,"NULL","PLAGE DU BOISVINET",31,1,213,NA,4.90714285714286,NA,"Précise","Delphinus delphis","1","NULL","SAINT-GILLES-CROIX-DE-VIE",46.69114,-1.934,"NULL","NULL","85","A",2009,"200-219","4-5",NA
"10901044",12160,15643,1,"0","M FR",2009-01-26,"NULL","PLAGE L'OCEAN",31,2,176,NA,3.35,NA,"Précise","Delphinus delphis","1","NULL","SAINT-BREVIN-LES-PINS",47.2393,-2.16974,"NULL","NULL","44","A",2009,"160-179","3-4",NA
"10901058",12157,15636,1,"40","M FR",2009-01-25,"NULL","NULL",31,1,185,NA,4.54166666666667,NA,"Précise","Delphinus delphis","1","1","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",2009,"180-199","4-5",NA
"10902072",12191,15679,1,"0","M PU",2009-01-29,"NULL","DAIRE",31,1,203,NA,NA,NA,"Précise","Delphinus delphis","1","NULL","BOURCEFRANC-LE-CHAPUS",45.84163,-1.15339,"NULL","NULL","17","A",2009,"200-219",NA,NA
"10903087",11490,14874,1,"0","M FR",2008-03-04,"2008-03-04","CARBONISATION",31,3,200,NA,NA,NA,"Précise","Delphinus delphis","1","1","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2008,"200-219",NA,NA
"10904099",12166,15649,1,"0","M PU",2009-01-26,"NULL","NULL",31,1,230,NA,11,NA,"Approximative","Delphinus delphis","1","NULL","JARD-SUR-MER",46.41741,-1.60616,"NULL","NULL","85","A",2009,"220-239","11-12",NA
"10904105",12492,16007,1,"0","M FR",2009-04-29,"NULL","LA PARACOU",31,2,175,NA,3.36666666666667,NA,"Précise","Delphinus delphis","1","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2009,"160-179","3-4",NA
"10907221",35823,45056,1,"0","M PU",2019-03-10,"2019-03-10","SUPER SUD",31,1,197,NA,NA,NA,"Précise","Delphinus delphis","1","1","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2019,"180-199",NA,NA
"10912155",12305,15803,1,"40","M FR",2009-03-05,"2009-03-05","PETIT NICE",31,1,190,NA,NA,NA,"Précise","Delphinus delphis","1","NULL","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2009,"180-199",NA,NA
"10912158",12299,15797,1,"0","M PU",2009-03-02,"NULL","GRACH'ZU",31,2,151,NA,NA,NA,"Précise","Delphinus delphis","1","NULL","CLEDER",48.69309,-4.13842,"NULL","NULL","29","A",2009,"140-159",NA,NA
"10912175",12197,15686,1,"30","M PU",2009-01-29,"NULL","GRANDE PLAGE",31,2,194,NA,NA,NA,"Précise","Delphinus delphis","1","NULL","SAINT-GILLES-CROIX-DE-VIE",46.69114,-1.934,"NULL","NULL","85","A",2009,"180-199",NA,NA
"10912182",12170,15656,1,"30","M PU",2009-01-26,"NULL","LA CHAUME PARC A HUITRES",31,1,220,NA,NA,NA,"Approximative","Delphinus delphis","1","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2009,"220-239",NA,NA
"10912202",12088,15552,1,"0","M PU",2009-01-20,"NULL","PLAGE DU BOISVINET",31,1,215,NA,NA,NA,"Précise","Delphinus delphis","1","NULL","SAINT-GILLES-CROIX-DE-VIE",46.69114,-1.934,"NULL","NULL","85","A",2009,"200-219",NA,NA
"10912218",12391,15898,1,"0","M FR",2009-04-01,"NULL","RAMOLIEM",31,2,198,NA,NA,NA,"Précise","Delphinus delphis","1","NULL","PERROS-GUIREC",48.816,-3.452,"NULL","NULL","22","N",2009,"180-199",NA,NA
"10912229",12418,15929,1,"0","M FR",2009-04-10,"NULL","DEPOT DE CONTIS",31,1,177,NA,NA,NA,"Précise","Delphinus delphis","1","NULL","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2009,"160-179",NA,NA
"10912241",12457,15969,1,"0","M FR",2009-04-20,"NULL","CAP DE L'HOMY",31,1,210,NA,NA,NA,"Précise","Delphinus delphis","1","NULL","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2009,"200-219",NA,NA
"10912250",12479,15993,1,"0","M PU",2009-04-28,"NULL","PLAGE DE KENEST",31,1,183,NA,NA,NA,"Précise","Delphinus delphis","1","NULL","PLOZEVET",47.97935,-4.44815,"NULL","NULL","29","A",2009,"180-199",NA,NA
"10912296",12667,16188,1,"0","M TP",2009-09-10,"2009-09-09","LONGCHAMPS",31,2,217,NA,6.46428571428571,NA,"Précise","Delphinus delphis","1","1","SAINT-LUNAIRE",48.6377,-2.1179,"NULL","NULL","35","N",2009,"200-219","6-7",NA
"10912312",12738,16259,1,"0","M PU",2009-12-23,"NULL","PLAGE",31,2,186,NA,NA,NA,"Précise","Delphinus delphis","1","2","LE GRAND-VILLAGE-PLAGE",45.86243,-1.25806,"NULL","NULL","17","A",2009,"180-199",NA,NA
"10912338",12527,16047,1,"0","M",2009-05-19,"NULL","NULL",31,2,181,NA,2.85833333333333,NA,"Précise","Delphinus delphis","1","1","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",2009,"180-199","2-3",NA
"11001010",12776,16298,2,"30","M PU",2010-01-22,"NULL","CAP DE L'HOMY",31,1,210,NA,10.8333333333333,NA,"Approximative","Delphinus delphis","1","1","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2010,"200-219","10-11",NA
"11004028",12961,16505,2,"0","M PU",2010-04-07,"NULL","NULL",31,2,140,NA,0.25,NA,"Précise","Delphinus delphis","1","NULL","SAINT-CLEMENT-DES-BALEINES",46.23631,-1.5577,"NULL","NULL","17","A",2010,"140-159","0-1",NA
"11012062",13236,16787,1,"0","M FR",2010-11-11,"NULL","PLAGE DU MIRADOR",31,2,197,NA,7.40595238095238,NA,"Précise","Delphinus delphis","1","2","LEGE-CAP-FERRET",44.72561,-1.24422,"44.6167","-1.25","33","A",2010,"180-199","7-8",NA
"11012063",12800,16329,1,"0","M FR",2010-02-02,"NULL","NULL",31,1,178,NA,2.2,NA,"Précise","Delphinus delphis","1","2","GOUVILLE-SUR-MER",49.0993,-1.6099,"NULL","NULL","50","N",2010,"160-179","2-3",NA
"11012065",13177,16727,1,"0","M PU",2010-09-19,"NULL","PLAGE DU NICET",31,2,168,NA,3.83333333333333,NA,"Précise","Delphinus delphis","1","3","SAINT-MALO",48.6425,-1.9924,"NULL","NULL","35","N",2010,"160-179","3-4",NA
"11012069",12867,16406,1,"40","M PU",2010-03-02,"NULL","PLAGE DE LA FOSSE",31,2,190,NA,13.3095238095238,NA,"Approximative","Delphinus delphis","1","2","BARBATRE",46.93028,-2.17158,"46.9","-2.15","85","A",2010,"180-199","13-14",NA
"11012111",12827,16360,1,"40","M PU",2010-02-10,"NULL","YONS",31,1,166,NA,2.05,NA,"Précise","Delphinus delphis","1","1","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2010,"160-179","2-3",NA
"11012112",12955,16499,1,"0","M PU",2010-04-06,"NULL","LA JAOUGUE",31,1,139,NA,0.3,NA,"Précise","Delphinus delphis","1","1","VIELLE-SAINT-GIRONS",43.94476,-1.36288,"NULL","NULL","40","A",2010,"120-139","0-1",NA
"11012120",12774,16296,1,"40","M FR",2010-01-21,"NULL","LA JAOUGUE",31,2,208,NA,12.3333333333333,NA,"Précise","Delphinus delphis","1","1","VIELLE-SAINT-GIRONS",43.94476,-1.36288,"NULL","NULL","40","A",2010,"200-219","12-13",NA
"11101008",13366,16924,1,"40","M PU",2011-01-17,"NULL","NULL",31,1,210,NA,11.2857142857143,NA,"Précise","Delphinus delphis","1","1","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2011,"200-219","11-12",NA
"11102012",13421,16984,2,"0","M FR",2011-02-08,"NULL","PLAGE DE GARENNES",31,2,NA,NA,5.625,NA,"NULL","Delphinus delphis","1","NULL","SAINT-GILLES-CROIX-DE-VIE",46.69114,-1.934,"NULL","NULL","85","A",2011,"inconnue","5-6",NA
"11102017",13510,17125,2,"0","M",2011-02-23,"NULL","PLAGE",31,1,NA,NA,3.56666666666667,NA,"NULL","Delphinus delphis","1","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2011,"inconnue","3-4",NA
"11102022",13513,17128,2,"0","M",2011-02-23,"NULL","CONTIS",31,2,NA,NA,5.14166666666667,NA,"NULL","Delphinus delphis","1","NULL","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2011,"inconnue","5-6",NA
"11103057",13601,17244,1,"0","M PU",2011-03-02,"NULL","PLAGE",31,1,210,NA,12.452380952381,NA,"Précise","Delphinus delphis","1","1","SOUSTONS",43.75495,-1.42548,"NULL","NULL","40","A",2011,"200-219","12-13",NA
"11103058",13602,17248,1,"0","M PU",2011-03-02,"NULL","LETTE BLANCHE",31,1,198,NA,NA,NA,"Précise","Delphinus delphis","1","1","VIELLE-SAINT-GIRONS",43.94476,-1.36288,"NULL","NULL","40","A",2011,"180-199",NA,NA
"11108080",13941,17600,1,"0","M PU",2011-08-31,"NULL","PLAGE DES DUNES",31,2,174,NA,2.8,NA,"Précise","Delphinus delphis","1","2","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2011,"160-179","2-3",NA
"11112128",13434,17001,1,"0","M FR",2011-02-13,"NULL","PLAGE DE LA MINE",31,2,142,NA,0.4,NA,"Précise","Delphinus delphis","1","1","JARD-SUR-MER",46.41741,-1.60616,"NULL","NULL","85","A",2011,"140-159","0-1",NA
"11112138",13359,16915,1,"0","M PU",2011-01-17,"NULL","LES MIELLES",31,1,195,NA,8.91666666666667,NA,"Approximative","Delphinus delphis","1","2","GLATIGNY",49.2667,-1.6667,"NULL","NULL","50","N",2011,"180-199","8-9",NA
"11112141",13467,17037,1,"30","M PU",2011-02-17,"NULL","PLAGE DES BOUCHOLEURS",31,1,NA,NA,3.71071428571429,NA,"NULL","Delphinus delphis","1","2","BARBATRE",46.93028,-2.17158,"46.9167","-2.16667","85","A",2011,"inconnue","3-4",NA
"11112143",13493,17065,1,"40","M PU",2011-02-21,"NULL","PLAGE DES LAYS",31,1,182,NA,4.125,NA,"Précise","Delphinus delphis","1","1","LA BARRE-DE-MONTS",46.87364,-2.15097,"46.853","-2.14","85","A",2011,"180-199","4-5",NA
"11112144",13345,16900,1,"0","M FR",2011-01-14,"NULL","PLAGE DES BOUCHOLEURS",31,1,194,NA,6.6,NA,"Précise","Delphinus delphis","1","1","BARBATRE",46.93028,-2.17158,"46.9166","-2.1666","85","A",2011,"180-199","6-7",NA
"11112148",13477,17047,1,"40","M TP",2011-02-18,"NULL","PLGE DE LA TRESSON",31,1,175,NA,6.225,NA,"Approximative","Delphinus delphis","1","2","LA GUERINIERE",46.96645,-2.22317,"46.95","-2.213","85","A",2011,"160-179","6-7",NA
"11112151",13344,16899,1,"0","M FR",2011-01-14,"NULL","PLAGE DE LA CROIX ROUGE",31,2,142,NA,1.5,NA,"Précise","Delphinus delphis","1","2","BARBATRE",46.93028,-2.17158,"46.9333","-2.1666","85","A",2011,"140-159","1-2",NA
"11112155",14130,17800,1,"0","M FR",2011-12-13,"NULL","LES BOURDAINES",31,1,192,NA,6.47023809523809,NA,"Précise","Delphinus delphis","1","2","SEIGNOSSE",43.70916,-1.43629,"NULL","NULL","40","A",2011,"180-199","6-7",NA
"11112157",14195,17876,1,"0","M FR",2011-12-27,"NULL","NULL",31,1,167,NA,1.12857142857143,NA,"Précise","Delphinus delphis","1","2","BIARRITZ",43.4825,-1.5681,"NULL","NULL","64","A",2011,"160-179","1-2",NA
"11112158",14201,17882,1,"0","M TP",2011-12-28,"NULL","LES BOURDAINES",31,1,190,NA,8.525,NA,"Précise","Delphinus delphis","1","2","SEIGNOSSE",43.70916,-1.43629,"NULL","NULL","40","A",2011,"180-199","8-9",NA
"11112171",13499,17081,1,"0","M FR",2011-02-22,"NULL","NULL",31,1,200,NA,NA,NA,"Précise","Delphinus delphis","1","2","BIDART",43.44209,-1.59191,"NULL","NULL","64","A",2011,"200-219",NA,NA
"11112174",13650,17301,1,"0","M TP",2011-03-22,"NULL","LA POINTE",31,2,196,NA,4.09523809523809,NA,"Précise","Delphinus delphis","1","1","CAPBRETON",43.63438,-1.44648,"NULL","NULL","40","A",2011,"180-199","4-5",NA
"11112178",13314,16867,1,"0","M FR",2011-01-10,"NULL","MOM JACQUES",31,1,210,NA,18.2142857142857,NA,"Précise","Delphinus delphis","1","2","MORSALINES",49.5693,-1.3062,"NULL","NULL","50","N",2011,"200-219","18-19",NA
"11112179",13402,16964,1,"0","M PU",2011-01-30,"NULL","LE BAS DE GEFOSSE",31,1,215,NA,11.5,NA,"Précise","Delphinus delphis","1","2","GEFOSSE-FONTENAY",49.3599,-1.1187,"NULL","NULL","14","N",2011,"200-219","11-12",NA
"11201009",14320,18017,1,"30","M FR",2012-01-24,"2012-01-23","CELM",31,2,NA,NA,2.15,NA,"NULL","Delphinus delphis","1","2","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2012,"inconnue","2-3",NA
"11201012",14320,18020,1,"30","M PU",2012-01-24,"2012-01-23","CELM",31,2,210,NA,15.0833333333333,NA,"Précise","Delphinus delphis","1","1","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2012,"200-219","15-16",NA
"11201018",14312,18004,1,"40","M PU",2012-01-23,"2012-01-23","COVED",31,2,NA,NA,5,NA,"NULL","Delphinus delphis","1","1","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2012,"inconnue","5-6",NA
"11201022",14324,18029,1,"40","M TP",2012-01-24,"2012-01-23","LA JAOUGUE",31,2,175,NA,3.41309523809524,NA,"Précise","Delphinus delphis","1","1","VIELLE-SAINT-GIRONS",43.94476,-1.36288,"NULL","NULL","40","A",2012,"160-179","3-4",NA
"11201027",14324,18035,1,"0","M TP",2012-01-24,"2012-01-23","LA JAOUGUE",31,1,216,NA,14.5833333333333,NA,"Approximative","Delphinus delphis","1","1","VIELLE-SAINT-GIRONS",43.94476,-1.36288,"NULL","NULL","40","A",2012,"200-219","14-15",NA
"11203032",14525,18319,1,"40","M TP",2012-03-06,"2012-03-05","GRANDE COTE",31,1,189,NA,3.46666666666667,NA,"Précise","Delphinus delphis","1","1","HENDAYE",43.36853,-1.76031,"NULL","NULL","64","A",2012,"180-199","3-4",NA
"11203034",14526,18323,1,"0","M TP",2012-03-06,"2012-03-05","PLAGE D'ERROMARDIE",31,1,183,NA,2.8,NA,"Précise","Delphinus delphis","1","1","SAINT-JEAN-DE-LUZ",43.40642,-1.63514,"NULL","NULL","64","A",2012,"180-199","2-3",NA
"11203036",14522,18312,1,"0","M TP",2012-03-06,"2012-03-02","GRANDE PLAGE",31,1,147,NA,0.616666666666667,NA,"Précise","Delphinus delphis","1","1","BIARRITZ",43.4825,-1.5681,"NULL","NULL","64","A",2012,"140-159","0-1",NA
"11203046",14351,18068,1,"0","M PU",2012-01-27,"2012-01-27","LA REPERTIE",31,1,203,NA,5.625,NA,"Précise","Delphinus delphis","1","1","LA ROCHELLE",46.15659,-1.17429,"NULL","NULL","17","A",2012,"200-219","5-6",NA
"11203141",15031,18904,1,"30","M TP",2012-09-27,"2012-09-26","NULL",31,1,184,NA,NA,NA,"Précise","Delphinus delphis","1","1","PIROU",49.18,-1.601,"NULL","NULL","50","N",2012,"180-199",NA,NA
"11205057",14822,18692,1,"0","M TP",2012-05-19,"2012-05-18","PLAGE DES CONCHES",31,1,173,NA,2.715,NA,"Précise","Delphinus delphis","1","1","LES PORTES-EN-RE",46.25487,-1.4979,"NULL","NULL","17","A",2012,"160-179","2-3",NA
"11210091",15046,18920,1,"0","M FR",2012-10-11,"2012-10-04","PLAGE DE PONT MAHE",31,2,180,NA,2.9875,NA,"Précise","Delphinus delphis","1","2","ASSERAC",47.44025,-2.44183,"NULL","NULL","44","A",2012,"180-199","2-3",NA
"11211095",15116,18991,1,"40","M PU",2012-11-21,"2012-11-20","BELLANGENET",31,2,186,NA,2.4,NA,"Précise","Delphinus delphis","1","2","CLOHARS-CARNOET",47.76833,-3.56667,"NULL","NULL","29","A",2012,"180-199","2-3",NA
"11212098",15208,19084,1,"0","M FR",2012-12-28,"2012-12-27","PLAGE D'ORBIGNY",31,1,167,NA,NA,NA,"Précise","Delphinus delphis","1","NULL","CHATELAILLON-PLAGE",46.07671,-1.09641,"NULL","NULL","17","A",2012,"160-179",NA,NA
"11212119",15234,19111,1,"0","M PU",2012-12-31,"2012-12-31","PLAGE DES GRANGES",31,2,190,NA,NA,NA,"Précise","Delphinus delphis","1","1","OLONNE-SUR-MER",46.54852,-1.82203,"NULL","NULL","85","A",2012,"180-199",NA,NA
"11212121",14600,18433,1,"0","M",2012-03-20,"2012-03-20","2 KM NORD DU GRESSIER",31,1,NA,NA,11,NA,"NULL","Delphinus delphis","1","1","LE PORGE",44.86654,-1.22105,"NULL","NULL","33","A",2012,"inconnue","11-12",NA
"11212126",15185,19061,1,"0","M PU",2012-12-21,"2012-12-21","LPAGE DU PIN SEC",31,2,NA,NA,1.8,NA,"NULL","Delphinus delphis","1","1","NAUJAC-SUR-MER",45.25671,-1.16936,"45.1668","1.09885","33","A",2012,"inconnue","1-2",NA
"11212149",15199,19075,1,"30","M FR",2012-12-26,"2012-12-23","CRIQUE DE GOURMALON",31,1,168,NA,7.125,NA,"Précise","Delphinus delphis","1","1","PORNIC",47.11503,-2.12299,"NULL","NULL","44","A",2012,"160-179","7-8",NA
"11212157",14577,18407,1,"0","M TP",2012-03-14,"2012-03-13","NULL",31,1,210,NA,5.49761904761905,NA,"Précise","Delphinus delphis","1","2","SOORTS-HOSSEGOR",43.67081,-1.43774,"NULL","NULL","40","A",2012,"200-219","5-6",NA
"11212159",14698,18556,1,"0","M FR",2012-04-11,"NULL","LA DIGUE",31,2,192,NA,9.23333333333333,NA,"Précise","Delphinus delphis","1","2","TARNOS",43.53542,-1.51892,"NULL","NULL","40","A",2012,"180-199","9-10",NA
"11212164",14834,18704,1,"0","M FR",2012-05-23,"2012-05-22","PLAGE DES CASERNES",31,1,NA,NA,17,NA,"NULL","Delphinus delphis","1","2","SEIGNOSSE",43.70916,-1.43629,"NULL","NULL","40","A",2012,"inconnue","17-18",NA
"11212173",14510,18281,1,"0","M TP",2012-03-05,"2012-03-05","DIGUE",31,1,216,NA,7.29166666666667,NA,"Précise","Delphinus delphis","1","2","TARNOS",43.53542,-1.51892,"NULL","NULL","40","A",2012,"200-219","7-8",NA
"11212174",14323,18027,1,"0","M PU",2012-01-24,"2012-01-23","PLAGE",31,2,146,NA,0.85,NA,"Approximative","Delphinus delphis","1","2","ONDRES",43.56603,-1.49677,"NULL","NULL","40","A",2012,"140-159","0-1",NA
"11212198",14492,18252,1,"0","M TP",2012-03-03,"2012-02-28","CASERNES",31,1,171,NA,2.84761904761905,NA,"Précise","Delphinus delphis","1","2","SEIGNOSSE",43.70916,-1.43629,"NULL","NULL","40","A",2012,"160-179","2-3",NA
"11212208",14674,18530,1,"40","M TP",2012-04-05,"2012-04-05","LA JAOUGUE",31,2,NA,NA,12.1833333333333,NA,"NULL","Delphinus delphis","1","1","VIELLE-SAINT-GIRONS",43.94476,-1.36288,"NULL","NULL","40","A",2012,"inconnue","12-13",NA
"11212225",14469,18220,1,"0","M TP",2012-02-26,"2012-02-26","CELM",31,1,213,NA,12.7083333333333,NA,"Précise","Delphinus delphis","1","1","BISCARROSSE",44.41043,-1.26209,"44.3847","1.26653","40","A",2012,"200-219","12-13",NA
"11212227",14442,18176,1,"31","M PU",2012-02-21,"2012-02-19","COVED",31,1,170,NA,NA,NA,"Précise","Delphinus delphis","1","1","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2012,"160-179",NA,NA
"11212232",14423,18152,1,"30","M TP",2012-02-15,"2012-02-14","RN ARGUIN",31,1,NA,NA,8.08333333333333,NA,"NULL","Delphinus delphis","1","1","LA TESTE",44.56442,-1.23492,"44.5861","1.225","33","A",2012,"inconnue","8-9",NA
"11212278",14541,18349,1,"0","M TP",2012-03-09,"2012-03-08","CELM",31,1,223,NA,10.1488095238095,NA,"Précise","Delphinus delphis","1","1","BISCARROSSE",44.41043,-1.26209,"44.2566","1.15553","40","A",2012,"220-239","10-11",NA
"11212293",14678,18534,1,"30","M TP",2012-04-06,"2012-04-05","DECHETTERIE",31,2,190,NA,9.5,NA,"Précise","Delphinus delphis","1","1","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2012,"180-199","9-10",NA
"11302018",15421,19382,1,"30","M TP",2013-02-04,"2013-02-04","PLAGE DU PINSEC",31,2,180,NA,14.3928571428571,NA,"Approximative","Delphinus delphis","1","1","NAUJAC-SUR-MER",45.25671,-1.16936,"NULL","NULL","33","A",2013,"180-199","14-15",NA
"11302022",15420,19380,1,"30","M PU",2013-02-04,"2013-02-04","PINSEC",31,1,140,NA,3.61666666666667,NA,"Approximative","Delphinus delphis","1","1","NAUJAC-SUR-MER",45.25671,-1.16936,"NULL","NULL","33","A",2013,"140-159","3-4",NA
"11302023",15417,19376,1,"30","M PU",2013-02-04,"2013-02-04","PLAGE",31,2,199,NA,NA,NA,"Précise","Delphinus delphis","1","2","HOURTIN",45.18286,-1.17922,"NULL","NULL","33","A",2013,"180-199",NA,NA
"11302025",15415,19373,1,"40","M TP",2013-02-04,"2013-02-04","PLAGE",31,1,169,NA,3.29166666666667,NA,"Précise","Delphinus delphis","1","1","CARCANS",45.0802,-1.19073,"NULL","NULL","33","A",2013,"160-179","3-4",NA
"11302028",15462,19438,1,"40","M TP",2013-02-05,"2013-02-01","PLAGE DES BECS",31,1,189,NA,6.47023809523809,NA,"Précise","Delphinus delphis","1","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2013,"180-199","6-7",NA
"11302030",15457,19432,1,"40","M TP",2013-02-05,"2013-02-01","GRANDE PLAGE",31,1,215,NA,7.75,NA,"Précise","Delphinus delphis","1","NULL","SAINT-GILLES-CROIX-DE-VIE",46.69114,-1.934,"NULL","NULL","85","A",2013,"200-219","7-8",NA
"11302034",15449,19420,1,"40","M TP",2013-02-05,"2013-02-04","NULL",31,1,190,NA,6.94166666666667,NA,"Précise","Delphinus delphis","1","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2013,"180-199","6-7",NA
"11302035",15449,19419,1,"40","M TP",2013-02-05,"2013-02-04","NULL",31,1,180,NA,6,NA,"Précise","Delphinus delphis","1","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2013,"180-199","6-7",NA
"11302047",15537,19551,1,"0","M PU",2013-02-14,"2013-02-14","HUCHET",31,1,210,NA,NA,NA,"Approximative","Delphinus delphis","1","1","MOLIETS-ET-MAA",43.86448,-1.38918,"NULL","NULL","40","A",2013,"200-219",NA,NA
"11302051",15511,19513,2,"30","M FR",2013-02-12,"2013-02-11","NULL",31,1,161,NA,NA,NA,"Précise","Delphinus delphis","1","2","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2013,"160-179",NA,NA
"11306072",15574,19651,1,"0","M FR",2013-02-21,"2013-02-15","GRAND CROHOT",31,2,182,NA,4.69880952380952,NA,"Précise","Delphinus delphis","1","1","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2013,"180-199","4-5",NA
"11306079",15656,19748,1,"0","M TP",2013-03-19,"2013-03-19","PETIT CROHOT",31,1,NA,NA,4.42738095238095,NA,"NULL","Delphinus delphis","1","1","LE PORGE",44.86654,-1.22105,"NULL","NULL","33","A",2013,"inconnue","4-5",NA
"11306087",15330,19261,1,"40","M PU",2013-01-25,"2013-01-25","SUD",31,2,164,NA,1.775,NA,"Précise","Delphinus delphis","1","1","HOURTIN",45.18286,-1.17922,"NULL","NULL","33","A",2013,"160-179","1-2",NA
"11308102",15524,19537,1,"0","M RE",2013-02-13,"2013-02-13","CONTIS PLAGE",31,1,NA,NA,10.7833333333333,NA,"NULL","Delphinus delphis","1","1","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2013,"inconnue","10-11",NA
"11308107",15523,19531,1,"0","M FR",2013-02-13,"2013-02-13","CONTIS PLAGE",31,1,220,NA,NA,NA,"Précise","Delphinus delphis","1","1","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2013,"220-239",NA,NA
"11308115",15303,19214,1,"30","M FR",2013-01-18,"2013-01-18","CONTIS",31,1,NA,NA,1.46666666666667,NA,"NULL","Delphinus delphis","1","1","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2013,"inconnue","1-2",NA
"11308118",15303,19217,1,"30","M FR",2013-01-18,"2013-01-17","CONTIS",31,2,201,NA,15.2619047619048,NA,"Précise","Delphinus delphis","1","1","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2013,"200-219","15-16",NA
"11308124",16132,20261,1,"0","M PU",2013-08-06,"2013-08-05","COTE SAUVAGE",31,2,179,NA,2.2,NA,"Précise","Delphinus delphis","1","2","LA TREMBLADE",45.79167,-1.23428,"45.7167","1.23333","17","A",2013,"160-179","2-3",NA
"11308125",16143,20272,1,"40","M PU",2013-08-18,"2013-08-18","PLAGE DES CONCHES",31,1,146,NA,NA,NA,"Précise","Delphinus delphis","1","2","LONGEVILLE-SUR-MER",46.39941,-1.50252,"NULL","NULL","85","A",2013,"140-159",NA,NA
"11312181",16027,20152,1,"0","V M",2013-06-21,"2013-06-20","DARSE CANAL DE TANCARVILLE",31,2,146,NA,1.1,NA,"Précise","Delphinus delphis","1","2","TANCARVILLE",49.48434,0.46189,"NULL","NULL","76","N",2013,"140-159","1-2",NA
"11312234",15554,19589,1,"0","M PU",2013-02-17,"2013-02-16","CELM",31,1,235,NA,15,NA,"Précise","Delphinus delphis","1","1","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2013,"220-239","15-16",NA
"11312242",15562,19625,1,"30","M TP",2013-02-18,"2013-02-13","LA SALIE",31,1,192,NA,8.91666666666667,NA,"Précise","Delphinus delphis","1","1","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2013,"180-199","8-9",NA
"11312244",15562,19621,1,"0","M TP",2013-02-18,"2013-02-13","LA SALIE",31,1,202,NA,NA,NA,"Précise","Delphinus delphis","1","1","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2013,"200-219",NA,NA
"11312251",15562,19614,1,"0","M PU",2013-02-18,"2013-02-13","LA SALIE",31,1,175,NA,2.75714285714286,NA,"Précise","Delphinus delphis","1","1","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2013,"160-179","2-3",NA
